JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2403374.2740,7.00,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403378.2640,7.00,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403379.2640,6.95,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403381.2540,6.95,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403382.2940,6.80,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403391.2940,6.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403393.2840,6.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403398.2840,6.55,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403405.2940,6.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403406.2940,6.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403407.3040,6.65,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403408.2940,6.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403410.3140,6.75,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403416.2940,6.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403417.2940,6.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403417.3340,6.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403420.3040,6.75,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403425.3040,6.90,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403426.3040,6.85,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403441.5940,7.30,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403452.5540,7.50,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403455.5740,7.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403456.5940,7.75,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403468.5740,7.90,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403471.5940,7.95,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403472.5840,7.90,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403479.5440,8.30,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403590.0,12.40,,,Vis.,PNO,,NA,,NA,1908MEMRAS-58-3.  MAG. CORRECTED TO HARVARD.  SUBMITTED BY PKV.,,,Z,,,,R AND,AAVSO,STD,,x_1908MmRASv58p3,PKV,
2403734.3040,11.10,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403736.2740,10.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403876.4740,7.80,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403878.4740,7.80,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403882.4740,7.80,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403889.4540,8.10,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403891.4440,8.30,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403893.4540,8.50,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403897.4740,8.80,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403917.4540,9.00,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2403917.4640,9.15,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404191.5440,7.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404191.5840,7.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404198.5440,7.20,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404201.5140,6.65,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404209.5540,6.50,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404210.5640,6.50,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404212.5340,6.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404216.5140,6.50,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404219.5040,6.45,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404225.5540,6.35,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404228.4940,6.50,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404229.4840,6.50,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404231.5040,6.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404232.4840,6.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404233.4940,6.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404234.4940,6.50,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404237.5040,6.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404239.5040,6.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404241.5140,6.65,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404242.5240,6.65,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404247.5340,6.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404249.4640,6.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404250.4940,6.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404254.5240,6.90,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404262.4540,7.20,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404263.4740,7.20,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404266.4840,7.10,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404267.4240,7.30,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404268.4340,7.30,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404276.4740,7.40,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404279.4240,7.40,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404288.4740,7.90,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404290.3840,8.10,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404291.4340,8.10,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404294.4440,8.30,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404302.4240,8.40,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404304.5040,8.55,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404305.3740,8.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404306.4340,8.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404310.3240,8.90,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404322.3740,9.00,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404332.3540,9.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404333.4440,9.50,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404334.3740,9.50,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404589.5540,9.00,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404594.4940,8.50,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404595.4840,8.30,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404608.4840,6.80,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404623.4540,6.25,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404624.5040,6.20,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404630.4640,6.20,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404640.3740,6.20,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404641.4340,6.20,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404645.4240,6.20,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404647.4040,6.15,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2404648.4640,6.20,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,R AND,AAVSO,STD,,2009BCrAO.105...78B,PKV,
